column_label	.y.	group1	group2	n1	n2	statistic	p	p.adj	p.adj.signif
11	length	C. briggsae Dauer	C. inopinata L3	20	20	0	6.78e-08	1.1e-07	****
11	length	C. briggsae Dauer	C. inopinata L4	20	20	0	6.79e-08	1.1e-07	****
11	length	C. briggsae Dauer	C. tropicalis Dauer	20	20	81	0.001	0.002	**
11	length	C. elegans Adult	C. elegans Dauer	20	20	400	6.79e-08	1.1e-07	****
11	length	C. elegans Adult	C. elegans L1	20	20	400	6.78e-08	1.1e-07	****
11	length	C. elegans Adult	C. elegans L2	20	20	400	6.79e-08	1.1e-07	****
11	length	C. elegans Adult	C. elegans L3	20	20	400	1.45e-11	2.64e-10	****
11	length	C. elegans Adult	C. elegans L4	20	20	386	5.19e-07	7.16e-07	****
11	length	C. elegans Adult	C. inopinata Adult	20	20	0	1.45e-11	2.64e-10	****
11	length	C. elegans Adult	C. inopinata Dauer	20	20	400	6.79e-08	1.1e-07	****
11	length	C. elegans Adult	C. inopinata L1	20	20	400	6.75e-08	1.1e-07	****
11	length	C. elegans Adult	C. inopinata L2	20	20	400	6.78e-08	1.1e-07	****
11	length	C. elegans Adult	C. inopinata L3	20	20	385	6.01e-07	8.16e-07	****
11	length	C. elegans Adult	C. inopinata L4	20	20	148.5	0.168	0.18	ns
11	length	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.79e-08	1.1e-07	****
11	length	C. elegans Dauer	C. elegans L1	20	20	400	6.77e-08	1.1e-07	****
11	length	C. elegans Dauer	C. elegans L2	20	20	363	1.1e-05	1.37e-05	****
11	length	C. elegans Dauer	C. elegans L3	20	20	70.5	0.000483	0.000571	***
11	length	C. elegans Dauer	C. elegans L4	20	20	1	7.87e-08	1.22e-07	****
11	length	C. elegans Dauer	C. inopinata Adult	20	20	0	6.79e-08	1.1e-07	****
11	length	C. elegans Dauer	C. inopinata Dauer	20	20	229.5	0.433	0.458	ns
11	length	C. elegans Dauer	C. inopinata L1	20	20	400	6.74e-08	1.1e-07	****
11	length	C. elegans Dauer	C. inopinata L2	20	20	211.5	0.766	0.783	ns
11	length	C. elegans Dauer	C. inopinata L3	20	20	16	6.9e-07	9.23e-07	****
11	length	C. elegans Dauer	C. inopinata L4	20	20	0	6.79e-08	1.1e-07	****
11	length	C. elegans Dauer	C. tropicalis Dauer	20	20	108	0.013	0.015	*
11	length	C. elegans L1	C. elegans L2	20	20	0	6.77e-08	1.1e-07	****
11	length	C. elegans L1	C. elegans L3	20	20	0	6.78e-08	1.1e-07	****
11	length	C. elegans L1	C. elegans L4	20	20	0	6.76e-08	1.1e-07	****
11	length	C. elegans L1	C. inopinata Adult	20	20	0	6.78e-08	1.1e-07	****
11	length	C. elegans L1	C. inopinata Dauer	20	20	0	6.77e-08	1.1e-07	****
11	length	C. elegans L1	C. inopinata L1	20	20	3	1.05e-07	1.54e-07	****
11	length	C. elegans L1	C. inopinata L2	20	20	0	6.76e-08	1.1e-07	****
11	length	C. elegans L1	C. inopinata L3	20	20	0	6.77e-08	1.1e-07	****
11	length	C. elegans L1	C. inopinata L4	20	20	0	6.78e-08	1.1e-07	****
11	length	C. elegans L1	C. tropicalis Dauer	20	20	0	6.77e-08	1.1e-07	****
11	length	C. elegans L2	C. elegans L3	20	20	2	9.16e-08	1.37e-07	****
11	length	C. elegans L2	C. elegans L4	20	20	0	6.77e-08	1.1e-07	****
11	length	C. elegans L2	C. inopinata Adult	20	20	0	6.79e-08	1.1e-07	****
11	length	C. elegans L2	C. inopinata Dauer	20	20	70.5	0.000483	0.000571	***
11	length	C. elegans L2	C. inopinata L1	20	20	380.5	1.11e-06	1.46e-06	****
11	length	C. elegans L2	C. inopinata L2	20	20	75.5	0.000793	0.000925	***
11	length	C. elegans L2	C. inopinata L3	20	20	0	6.78e-08	1.1e-07	****
11	length	C. elegans L2	C. inopinata L4	20	20	0	6.79e-08	1.1e-07	****
11	length	C. elegans L2	C. tropicalis Dauer	20	20	5	1.43e-07	2.03e-07	****
11	length	C. elegans L3	C. elegans L4	20	20	2	9.15e-08	1.37e-07	****
11	length	C. elegans L3	C. inopinata Adult	20	20	0	1.45e-11	2.64e-10	****
11	length	C. elegans L3	C. inopinata Dauer	20	20	362	1.25e-05	1.54e-05	****
11	length	C. elegans L3	C. inopinata L1	20	20	400	6.75e-08	1.1e-07	****
11	length	C. elegans L3	C. inopinata L2	20	20	323.5	0.000876	0.001	**
11	length	C. elegans L3	C. inopinata L3	20	20	22	1.57e-06	2.04e-06	****
11	length	C. elegans L3	C. inopinata L4	20	20	0	1.45e-11	2.64e-10	****
11	length	C. elegans L3	C. tropicalis Dauer	20	20	268.5	0.066	0.072	ns
11	length	C. elegans L4	C. inopinata Adult	20	20	0	6.78e-08	1.1e-07	****
11	length	C. elegans L4	C. inopinata Dauer	20	20	400	6.77e-08	1.1e-07	****
11	length	C. elegans L4	C. inopinata L1	20	20	400	6.73e-08	1.1e-07	****
11	length	C. elegans L4	C. inopinata L2	20	20	400	6.76e-08	1.1e-07	****
11	length	C. elegans L4	C. inopinata L3	20	20	265	0.081	0.088	ns
11	length	C. elegans L4	C. inopinata L4	20	20	0	6.78e-08	1.1e-07	****
11	length	C. elegans L4	C. tropicalis Dauer	20	20	400	6.77e-08	1.1e-07	****
11	length	C. inopinata Adult	C. inopinata Dauer	20	20	400	6.79e-08	1.1e-07	****
11	length	C. inopinata Adult	C. inopinata L1	20	20	400	6.75e-08	1.1e-07	****
11	length	C. inopinata Adult	C. inopinata L2	20	20	400	6.78e-08	1.1e-07	****
11	length	C. inopinata Adult	C. inopinata L3	20	20	400	6.79e-08	1.1e-07	****
11	length	C. inopinata Adult	C. inopinata L4	20	20	400	1.45e-11	2.64e-10	****
11	length	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.79e-08	1.1e-07	****
11	length	C. inopinata Dauer	C. inopinata L1	20	20	399	7.83e-08	1.22e-07	****
11	length	C. inopinata Dauer	C. inopinata L2	20	20	176.5	0.534	0.552	ns
11	length	C. inopinata Dauer	C. inopinata L3	20	20	0	6.78e-08	1.1e-07	****
11	length	C. inopinata Dauer	C. inopinata L4	20	20	0	6.79e-08	1.1e-07	****
11	length	C. inopinata Dauer	C. tropicalis Dauer	20	20	65	0.000274	0.000332	***
11	length	C. inopinata L1	C. inopinata L2	20	20	0	6.73e-08	1.1e-07	****
11	length	C. inopinata L1	C. inopinata L3	20	20	0	6.74e-08	1.1e-07	****
11	length	C. inopinata L1	C. inopinata L4	20	20	0	6.75e-08	1.1e-07	****
11	length	C. inopinata L1	C. tropicalis Dauer	20	20	0	6.74e-08	1.1e-07	****
11	length	C. inopinata L2	C. inopinata L3	20	20	5	1.43e-07	2.03e-07	****
11	length	C. inopinata L2	C. inopinata L4	20	20	0	6.78e-08	1.1e-07	****
11	length	C. inopinata L2	C. tropicalis Dauer	20	20	118	0.028	0.031	*
11	length	C. inopinata L3	C. inopinata L4	20	20	1	7.89e-08	1.22e-07	****
11	length	C. inopinata L3	C. tropicalis Dauer	20	20	387	4.53e-07	6.34e-07	****
11	length	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.79e-08	1.1e-07	****
12	length	C. briggsae Dauer	C. elegans Adult	20	20	0	6.77e-08	1.08e-07	****
12	length	C. briggsae Dauer	C. elegans Dauer	20	20	233.5	0.372	0.398	ns
12	length	C. briggsae Dauer	C. elegans L1	20	20	400	6.73e-08	1.08e-07	****
12	length	C. briggsae Dauer	C. elegans L2	20	20	365.5	8.01e-06	1.01e-05	****
12	length	C. briggsae Dauer	C. elegans L3	20	20	35	8.56e-06	1.07e-05	****
12	length	C. briggsae Dauer	C. elegans L4	20	20	0	6.77e-08	1.08e-07	****
12	length	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.77e-08	1.08e-07	****
12	length	C. briggsae Dauer	C. inopinata Dauer	20	20	213.5	0.725	0.75	ns
12	length	C. briggsae Dauer	C. inopinata L1	20	20	400	6.72e-08	1.08e-07	****
12	length	C. briggsae Dauer	C. inopinata L2	20	20	194.5	0.892	0.892	ns
12	length	C. briggsae Dauer	C. inopinata L3	20	20	0	6.76e-08	1.08e-07	****
12	length	C. briggsae Dauer	C. inopinata L4	20	20	0	6.76e-08	1.08e-07	****
12	length	C. briggsae Dauer	C. tropicalis Dauer	20	20	49	4.65e-05	5.72e-05	****
12	length	C. elegans Adult	C. elegans Dauer	20	20	400	6.77e-08	1.08e-07	****
12	length	C. elegans Adult	C. elegans L1	20	20	400	6.76e-08	1.08e-07	****
12	length	C. elegans Adult	C. elegans L2	20	20	400	6.79e-08	1.08e-07	****
12	length	C. elegans Adult	C. elegans L3	20	20	400	6.79e-08	1.08e-07	****
12	length	C. elegans Adult	C. elegans L4	20	20	382	2.32e-08	1.08e-07	****
12	length	C. elegans Adult	C. inopinata Adult	20	20	0	1.45e-11	2.64e-10	****
12	length	C. elegans Adult	C. inopinata Dauer	20	20	400	1.45e-11	2.64e-10	****
12	length	C. elegans Adult	C. inopinata L1	20	20	400	6.75e-08	1.08e-07	****
12	length	C. elegans Adult	C. inopinata L2	20	20	400	6.79e-08	1.08e-07	****
12	length	C. elegans Adult	C. inopinata L3	20	20	386	5.22e-07	6.88e-07	****
12	length	C. elegans Adult	C. inopinata L4	20	20	182.5	0.646	0.676	ns
12	length	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.76e-08	1.08e-07	****
12	length	C. elegans Dauer	C. elegans L1	20	20	400	6.73e-08	1.08e-07	****
12	length	C. elegans Dauer	C. elegans L2	20	20	346	8.25e-05	9.77e-05	****
12	length	C. elegans Dauer	C. elegans L3	20	20	54	8.27e-05	9.77e-05	****
12	length	C. elegans Dauer	C. elegans L4	20	20	0	6.77e-08	1.08e-07	****
12	length	C. elegans Dauer	C. inopinata Adult	20	20	0	6.77e-08	1.08e-07	****
12	length	C. elegans Dauer	C. inopinata Dauer	20	20	194.5	0.892	0.892	ns
12	length	C. elegans Dauer	C. inopinata L1	20	20	400	6.72e-08	1.08e-07	****
12	length	C. elegans Dauer	C. inopinata L2	20	20	190.5	0.808	0.826	ns
12	length	C. elegans Dauer	C. inopinata L3	20	20	11	3.4e-07	4.56e-07	****
12	length	C. elegans Dauer	C. inopinata L4	20	20	0	6.76e-08	1.08e-07	****
12	length	C. elegans Dauer	C. tropicalis Dauer	20	20	70	0.000458	0.000534	***
12	length	C. elegans L1	C. elegans L2	20	20	0	6.75e-08	1.08e-07	****
12	length	C. elegans L1	C. elegans L3	20	20	0	6.75e-08	1.08e-07	****
12	length	C. elegans L1	C. elegans L4	20	20	0	6.76e-08	1.08e-07	****
12	length	C. elegans L1	C. inopinata Adult	20	20	0	6.76e-08	1.08e-07	****
12	length	C. elegans L1	C. inopinata Dauer	20	20	0	6.76e-08	1.08e-07	****
12	length	C. elegans L1	C. inopinata L1	20	20	4.5	1.31e-07	1.99e-07	****
12	length	C. elegans L1	C. inopinata L2	20	20	0	6.75e-08	1.08e-07	****
12	length	C. elegans L1	C. inopinata L3	20	20	0	6.75e-08	1.08e-07	****
12	length	C. elegans L1	C. inopinata L4	20	20	0	6.75e-08	1.08e-07	****
12	length	C. elegans L1	C. tropicalis Dauer	20	20	0	6.72e-08	1.08e-07	****
12	length	C. elegans L2	C. elegans L3	20	20	5.5	1.53e-07	2.25e-07	****
12	length	C. elegans L2	C. elegans L4	20	20	0	6.79e-08	1.08e-07	****
12	length	C. elegans L2	C. inopinata Adult	20	20	0	6.79e-08	1.08e-07	****
12	length	C. elegans L2	C. inopinata Dauer	20	20	79.5	0.001	0.001	**
12	length	C. elegans L2	C. inopinata L1	20	20	391	2.54e-07	3.56e-07	****
12	length	C. elegans L2	C. inopinata L2	20	20	86.5	0.002	0.003	**
12	length	C. elegans L2	C. inopinata L3	20	20	0	6.78e-08	1.08e-07	****
12	length	C. elegans L2	C. inopinata L4	20	20	0	6.78e-08	1.08e-07	****
12	length	C. elegans L2	C. tropicalis Dauer	20	20	4	1.23e-07	1.9e-07	****
12	length	C. elegans L3	C. elegans L4	20	20	0	6.79e-08	1.08e-07	****
12	length	C. elegans L3	C. inopinata Adult	20	20	0	6.79e-08	1.08e-07	****
12	length	C. elegans L3	C. inopinata Dauer	20	20	370	4.54e-06	5.82e-06	****
12	length	C. elegans L3	C. inopinata L1	20	20	400	6.74e-08	1.08e-07	****
12	length	C. elegans L3	C. inopinata L2	20	20	326.5	0.000653	0.000752	***
12	length	C. elegans L3	C. inopinata L3	20	20	24	2.06e-06	2.68e-06	****
12	length	C. elegans L3	C. inopinata L4	20	20	0	6.78e-08	1.08e-07	****
12	length	C. elegans L3	C. tropicalis Dauer	20	20	242.5	0.256	0.277	ns
12	length	C. elegans L4	C. inopinata Adult	20	20	0	1.45e-11	2.64e-10	****
12	length	C. elegans L4	C. inopinata Dauer	20	20	400	1.45e-11	2.64e-10	****
12	length	C. elegans L4	C. inopinata L1	20	20	400	6.75e-08	1.08e-07	****
12	length	C. elegans L4	C. inopinata L2	20	20	400	6.79e-08	1.08e-07	****
12	length	C. elegans L4	C. inopinata L3	20	20	275	0.044	0.048	*
12	length	C. elegans L4	C. inopinata L4	20	20	11	3.41e-07	4.56e-07	****
12	length	C. elegans L4	C. tropicalis Dauer	20	20	400	6.76e-08	1.08e-07	****
12	length	C. inopinata Adult	C. inopinata Dauer	20	20	400	1.45e-11	2.64e-10	****
12	length	C. inopinata Adult	C. inopinata L1	20	20	400	6.75e-08	1.08e-07	****
12	length	C. inopinata Adult	C. inopinata L2	20	20	400	6.79e-08	1.08e-07	****
12	length	C. inopinata Adult	C. inopinata L3	20	20	400	6.79e-08	1.08e-07	****
12	length	C. inopinata Adult	C. inopinata L4	20	20	400	6.79e-08	1.08e-07	****
12	length	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.76e-08	1.08e-07	****
12	length	C. inopinata Dauer	C. inopinata L1	20	20	397	1.06e-07	1.66e-07	****
12	length	C. inopinata Dauer	C. inopinata L2	20	20	177	0.543	0.575	ns
12	length	C. inopinata Dauer	C. inopinata L3	20	20	0	6.79e-08	1.08e-07	****
12	length	C. inopinata Dauer	C. inopinata L4	20	20	0	6.79e-08	1.08e-07	****
12	length	C. inopinata Dauer	C. tropicalis Dauer	20	20	51	5.86e-05	7.11e-05	****
12	length	C. inopinata L1	C. inopinata L2	20	20	8	2.2e-07	3.14e-07	****
12	length	C. inopinata L1	C. inopinata L3	20	20	0	6.74e-08	1.08e-07	****
12	length	C. inopinata L1	C. inopinata L4	20	20	0	6.74e-08	1.08e-07	****
12	length	C. inopinata L1	C. tropicalis Dauer	20	20	0	6.71e-08	1.08e-07	****
12	length	C. inopinata L2	C. inopinata L3	20	20	5	1.43e-07	2.13e-07	****
12	length	C. inopinata L2	C. inopinata L4	20	20	0	6.78e-08	1.08e-07	****
12	length	C. inopinata L2	C. tropicalis Dauer	20	20	104	0.01	0.011	*
12	length	C. inopinata L3	C. inopinata L4	20	20	8	2.21e-07	3.14e-07	****
12	length	C. inopinata L3	C. tropicalis Dauer	20	20	389	3.39e-07	4.56e-07	****
12	length	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.75e-08	1.08e-07	****
13	length	C. briggsae Dauer	C. elegans Adult	20	20	0	6.76e-08	1.14e-07	****
13	length	C. briggsae Dauer	C. elegans Dauer	20	20	184.5	0.685	0.693	ns
13	length	C. briggsae Dauer	C. elegans L1	20	20	400	6.75e-08	1.14e-07	****
13	length	C. briggsae Dauer	C. elegans L2	20	20	346.5	7.82e-05	9.62e-05	****
13	length	C. briggsae Dauer	C. elegans L3	20	20	50	5.24e-05	6.53e-05	****
13	length	C. briggsae Dauer	C. elegans L4	20	20	0	6.76e-08	1.14e-07	****
13	length	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.77e-08	1.14e-07	****
13	length	C. briggsae Dauer	C. inopinata Dauer	20	20	226.5	0.482	0.504	ns
13	length	C. briggsae Dauer	C. inopinata L1	20	20	400	6.73e-08	1.14e-07	****
13	length	C. briggsae Dauer	C. inopinata L2	20	20	219	0.617	0.631	ns
13	length	C. briggsae Dauer	C. inopinata L3	20	20	1	7.83e-08	1.27e-07	****
13	length	C. briggsae Dauer	C. inopinata L4	20	20	0	6.77e-08	1.14e-07	****
13	length	C. briggsae Dauer	C. tropicalis Dauer	20	20	68	0.000374	0.000448	***
13	length	C. elegans Adult	C. elegans Dauer	20	20	400	6.77e-08	1.14e-07	****
13	length	C. elegans Adult	C. elegans L1	20	20	400	6.75e-08	1.14e-07	****
13	length	C. elegans Adult	C. elegans L2	20	20	400	6.78e-08	1.14e-07	****
13	length	C. elegans Adult	C. elegans L3	20	20	400	6.77e-08	1.14e-07	****
13	length	C. elegans Adult	C. elegans L4	20	20	358	2.03e-05	2.64e-05	****
13	length	C. elegans Adult	C. inopinata Adult	20	20	0	6.77e-08	1.14e-07	****
13	length	C. elegans Adult	C. inopinata Dauer	20	20	400	6.77e-08	1.14e-07	****
13	length	C. elegans Adult	C. inopinata L1	20	20	400	6.73e-08	1.14e-07	****
13	length	C. elegans Adult	C. inopinata L2	20	20	400	6.77e-08	1.14e-07	****
13	length	C. elegans Adult	C. inopinata L3	20	20	380.5	1.11e-06	1.51e-06	****
13	length	C. elegans Adult	C. inopinata L4	20	20	136	0.086	0.093	ns
13	length	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.76e-08	1.14e-07	****
13	length	C. elegans Dauer	C. elegans L1	20	20	400	6.76e-08	1.14e-07	****
13	length	C. elegans Dauer	C. elegans L2	20	20	352	4.16e-05	5.26e-05	****
13	length	C. elegans Dauer	C. elegans L3	20	20	79	0.001	0.001	**
13	length	C. elegans Dauer	C. elegans L4	20	20	0	6.77e-08	1.14e-07	****
13	length	C. elegans Dauer	C. inopinata Adult	20	20	0	6.78e-08	1.14e-07	****
13	length	C. elegans Dauer	C. inopinata Dauer	20	20	242	0.262	0.28	ns
13	length	C. elegans Dauer	C. inopinata L1	20	20	400	6.74e-08	1.14e-07	****
13	length	C. elegans Dauer	C. inopinata L2	20	20	234.5	0.358	0.379	ns
13	length	C. elegans Dauer	C. inopinata L3	20	20	17.5	8.46e-07	1.18e-06	****
13	length	C. elegans Dauer	C. inopinata L4	20	20	0	6.78e-08	1.14e-07	****
13	length	C. elegans Dauer	C. tropicalis Dauer	20	20	106.5	0.012	0.013	*
13	length	C. elegans L1	C. elegans L2	20	20	0	6.77e-08	1.14e-07	****
13	length	C. elegans L1	C. elegans L3	20	20	0	6.76e-08	1.14e-07	****
13	length	C. elegans L1	C. elegans L4	20	20	0	6.75e-08	1.14e-07	****
13	length	C. elegans L1	C. inopinata Adult	20	20	0	6.76e-08	1.14e-07	****
13	length	C. elegans L1	C. inopinata Dauer	20	20	0	6.76e-08	1.14e-07	****
13	length	C. elegans L1	C. inopinata L1	20	20	3	1.05e-07	1.65e-07	****
13	length	C. elegans L1	C. inopinata L2	20	20	0	6.76e-08	1.14e-07	****
13	length	C. elegans L1	C. inopinata L3	20	20	0	6.73e-08	1.14e-07	****
13	length	C. elegans L1	C. inopinata L4	20	20	0	6.76e-08	1.14e-07	****
13	length	C. elegans L1	C. tropicalis Dauer	20	20	0	6.75e-08	1.14e-07	****
13	length	C. elegans L2	C. elegans L3	20	20	11	3.4e-07	4.91e-07	****
13	length	C. elegans L2	C. elegans L4	20	20	0	6.78e-08	1.14e-07	****
13	length	C. elegans L2	C. inopinata Adult	20	20	0	6.79e-08	1.14e-07	****
13	length	C. elegans L2	C. inopinata Dauer	20	20	106.5	0.012	0.013	*
13	length	C. elegans L2	C. inopinata L1	20	20	380.5	1.11e-06	1.51e-06	****
13	length	C. elegans L2	C. inopinata L2	20	20	95.5	0.005	0.006	**
13	length	C. elegans L2	C. inopinata L3	20	20	0	6.76e-08	1.14e-07	****
13	length	C. elegans L2	C. inopinata L4	20	20	0	6.79e-08	1.14e-07	****
13	length	C. elegans L2	C. tropicalis Dauer	20	20	17	7.93e-07	1.13e-06	****
13	length	C. elegans L3	C. elegans L4	20	20	0	6.77e-08	1.14e-07	****
13	length	C. elegans L3	C. inopinata Adult	20	20	0	6.78e-08	1.14e-07	****
13	length	C. elegans L3	C. inopinata Dauer	20	20	357	2.29e-05	2.94e-05	****
13	length	C. elegans L3	C. inopinata L1	20	20	400	6.74e-08	1.14e-07	****
13	length	C. elegans L3	C. inopinata L2	20	20	324.5	0.000795	0.00094	***
13	length	C. elegans L3	C. inopinata L3	20	20	41	1.8e-05	2.37e-05	****
13	length	C. elegans L3	C. inopinata L4	20	20	0	6.78e-08	1.14e-07	****
13	length	C. elegans L3	C. tropicalis Dauer	20	20	221.5	0.57	0.589	ns
13	length	C. elegans L4	C. inopinata Adult	20	20	0	6.77e-08	1.14e-07	****
13	length	C. elegans L4	C. inopinata Dauer	20	20	400	6.77e-08	1.14e-07	****
13	length	C. elegans L4	C. inopinata L1	20	20	400	6.73e-08	1.14e-07	****
13	length	C. elegans L4	C. inopinata L2	20	20	400	6.77e-08	1.14e-07	****
13	length	C. elegans L4	C. inopinata L3	20	20	313	0.002	0.003	**
13	length	C. elegans L4	C. inopinata L4	20	20	10	2.95e-07	4.4e-07	****
13	length	C. elegans L4	C. tropicalis Dauer	20	20	400	6.76e-08	1.14e-07	****
13	length	C. inopinata Adult	C. inopinata Dauer	20	20	400	6.78e-08	1.14e-07	****
13	length	C. inopinata Adult	C. inopinata L1	20	20	400	6.74e-08	1.14e-07	****
13	length	C. inopinata Adult	C. inopinata L2	20	20	400	6.78e-08	1.14e-07	****
13	length	C. inopinata Adult	C. inopinata L3	20	20	400	6.75e-08	1.14e-07	****
13	length	C. inopinata Adult	C. inopinata L4	20	20	400	6.78e-08	1.14e-07	****
13	length	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.77e-08	1.14e-07	****
13	length	C. inopinata Dauer	C. inopinata L1	20	20	389	3.39e-07	4.91e-07	****
13	length	C. inopinata Dauer	C. inopinata L2	20	20	189	0.776	0.776	ns
13	length	C. inopinata Dauer	C. inopinata L3	20	20	1	7.84e-08	1.27e-07	****
13	length	C. inopinata Dauer	C. inopinata L4	20	20	0	6.78e-08	1.14e-07	****
13	length	C. inopinata Dauer	C. tropicalis Dauer	20	20	66	0.000304	0.000369	***
13	length	C. inopinata L1	C. inopinata L2	20	20	8	2.2e-07	3.34e-07	****
13	length	C. inopinata L1	C. inopinata L3	20	20	0	6.71e-08	1.14e-07	****
13	length	C. inopinata L1	C. inopinata L4	20	20	0	6.74e-08	1.14e-07	****
13	length	C. inopinata L1	C. tropicalis Dauer	20	20	0	6.73e-08	1.14e-07	****
13	length	C. inopinata L2	C. inopinata L3	20	20	6	1.65e-07	2.54e-07	****
13	length	C. inopinata L2	C. inopinata L4	20	20	0	6.78e-08	1.14e-07	****
13	length	C. inopinata L2	C. tropicalis Dauer	20	20	94	0.004	0.005	**
13	length	C. inopinata L3	C. inopinata L4	20	20	2	9.11e-08	1.45e-07	****
13	length	C. inopinata L3	C. tropicalis Dauer	20	20	380	1.19e-06	1.59e-06	****
13	length	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.77e-08	1.14e-07	****
14	length	C. briggsae Dauer	C. elegans Adult	20	20	0	6.79e-08	1.12e-07	****
14	length	C. briggsae Dauer	C. elegans Dauer	20	20	169.5	0.417	0.431	ns
14	length	C. briggsae Dauer	C. elegans L1	20	20	400	6.77e-08	1.12e-07	****
14	length	C. briggsae Dauer	C. elegans L2	20	20	350.5	4.96e-05	6.27e-05	****
14	length	C. briggsae Dauer	C. elegans L3	20	20	65	0.000274	0.000332	***
14	length	C. briggsae Dauer	C. elegans L4	20	20	0	6.78e-08	1.12e-07	****
14	length	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.79e-08	1.12e-07	****
14	length	C. briggsae Dauer	C. inopinata Dauer	20	20	222.5	0.552	0.558	ns
14	length	C. briggsae Dauer	C. inopinata L1	20	20	400	6.75e-08	1.12e-07	****
14	length	C. briggsae Dauer	C. inopinata L2	20	20	222.5	0.552	0.558	ns
14	length	C. briggsae Dauer	C. inopinata L3	20	20	3	1.06e-07	1.66e-07	****
14	length	C. briggsae Dauer	C. inopinata L4	20	20	0	6.79e-08	1.12e-07	****
14	length	C. briggsae Dauer	C. tropicalis Dauer	20	20	78	0.001	0.001	**
14	length	C. elegans Adult	C. elegans Dauer	20	20	400	6.79e-08	1.12e-07	****
14	length	C. elegans Adult	C. elegans L1	20	20	400	6.76e-08	1.12e-07	****
14	length	C. elegans Adult	C. elegans L2	20	20	400	6.79e-08	1.12e-07	****
14	length	C. elegans Adult	C. elegans L3	20	20	400	6.78e-08	1.12e-07	****
14	length	C. elegans Adult	C. elegans L4	20	20	375	2.35e-06	3.06e-06	****
14	length	C. elegans Adult	C. inopinata Adult	20	20	0	6.78e-08	1.12e-07	****
14	length	C. elegans Adult	C. inopinata Dauer	20	20	400	6.76e-08	1.12e-07	****
14	length	C. elegans Adult	C. inopinata L1	20	20	400	6.74e-08	1.12e-07	****
14	length	C. elegans Adult	C. inopinata L2	20	20	400	6.78e-08	1.12e-07	****
14	length	C. elegans Adult	C. inopinata L3	20	20	382	9.11e-07	1.22e-06	****
14	length	C. elegans Adult	C. inopinata L4	20	20	138.5	0.099	0.108	ns
14	length	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.77e-08	1.12e-07	****
14	length	C. elegans Dauer	C. elegans L1	20	20	400	6.77e-08	1.12e-07	****
14	length	C. elegans Dauer	C. elegans L2	20	20	342.5	0.000122	0.00015	***
14	length	C. elegans Dauer	C. elegans L3	20	20	119	0.029	0.033	*
14	length	C. elegans Dauer	C. elegans L4	20	20	0	6.78e-08	1.12e-07	****
14	length	C. elegans Dauer	C. inopinata Adult	20	20	0	6.79e-08	1.12e-07	****
14	length	C. elegans Dauer	C. inopinata Dauer	20	20	256.5	0.13	0.139	ns
14	length	C. elegans Dauer	C. inopinata L1	20	20	400	6.75e-08	1.12e-07	****
14	length	C. elegans Dauer	C. inopinata L2	20	20	248	0.199	0.208	ns
14	length	C. elegans Dauer	C. inopinata L3	20	20	12.5	4.22e-07	5.73e-07	****
14	length	C. elegans Dauer	C. inopinata L4	20	20	0	6.79e-08	1.12e-07	****
14	length	C. elegans Dauer	C. tropicalis Dauer	20	20	142	0.12	0.13	ns
14	length	C. elegans L1	C. elegans L2	20	20	0	6.77e-08	1.12e-07	****
14	length	C. elegans L1	C. elegans L3	20	20	0	6.76e-08	1.12e-07	****
14	length	C. elegans L1	C. elegans L4	20	20	0	6.75e-08	1.12e-07	****
14	length	C. elegans L1	C. inopinata Adult	20	20	0	6.76e-08	1.12e-07	****
14	length	C. elegans L1	C. inopinata Dauer	20	20	0	6.74e-08	1.12e-07	****
14	length	C. elegans L1	C. inopinata L1	20	20	10	2.93e-07	4.04e-07	****
14	length	C. elegans L1	C. inopinata L2	20	20	0	6.76e-08	1.12e-07	****
14	length	C. elegans L1	C. inopinata L3	20	20	0	6.76e-08	1.12e-07	****
14	length	C. elegans L1	C. inopinata L4	20	20	0	6.76e-08	1.12e-07	****
14	length	C. elegans L1	C. tropicalis Dauer	20	20	0	6.75e-08	1.12e-07	****
14	length	C. elegans L2	C. elegans L3	20	20	8	2.21e-07	3.14e-07	****
14	length	C. elegans L2	C. elegans L4	20	20	0	6.78e-08	1.12e-07	****
14	length	C. elegans L2	C. inopinata Adult	20	20	0	6.79e-08	1.12e-07	****
14	length	C. elegans L2	C. inopinata Dauer	20	20	73	0.000621	0.000744	***
14	length	C. elegans L2	C. inopinata L1	20	20	398	9.11e-08	1.48e-07	****
14	length	C. elegans L2	C. inopinata L2	20	20	118	0.028	0.031	*
14	length	C. elegans L2	C. inopinata L3	20	20	0	6.79e-08	1.12e-07	****
14	length	C. elegans L2	C. inopinata L4	20	20	0	6.79e-08	1.12e-07	****
